episode,length,time,reward,delta
0,16.0,0.0014490000012301607,-101.6,-100.0
1,18.0,0.0017960000004677568,-101.8,-100.0
2,59.0,0.004557000000204425,-105.89999999999999,-100.0
3,26.0,0.001728999999613734,-102.6,-100.0
4,52.0,0.00360499999987951,-105.2,-100.0
5,50.0,0.012134999999034335,-105.0,-100.0
6,11.0,0.0008139999990817159,-101.1,-99.9809
7,45.0,0.003600999998525367,-104.5,-99.98063367
8,48.0,0.003561999999874388,-104.8,-99.99
9,64.0,0.004363000000012107,-106.39999999999999,-100.0
10,27.0,0.0019089999987045303,-102.7,-90.0
11,39.0,0.0026990000005753245,-103.9,-100.0
12,6.0,0.0014890000002196757,-100.6,-90.0
13,10.0,0.001968000000488246,-101.0,-90.99
14,36.0,0.0029269999995449325,-103.60000000000001,-100.0
15,81.0,0.005313999999998487,-108.1,-90.0
16,43.0,0.0032759999994596,-104.3,-99.94183410549171
17,43.0,0.0029799999992974335,-104.3,-99.9899
18,33.0,0.002319000001079985,-103.3,-100.0
19,11.0,0.00079600000026403,-101.1,-100.0
20,86.0,0.00578499999937776,-108.59999999999998,-90.9736359084678
21,43.0,0.002921999999671243,-104.3,-99.99
22,30.0,0.0019560000000637956,-103.0,-81.0
23,31.0,0.002011000000493368,-103.1,-100.0
24,20.0,0.0013140000010025688,-102.0,-72.9
25,100.0,0.006698999999571242,-109.99999999999999,-99.92057180527652
26,24.0,0.0015889999995124526,-102.4,-99.9809
27,45.0,0.0029049999993731035,-104.5,-89.991
28,27.0,0.0017569999999977881,-102.7,-100.0
29,28.0,0.002031999998507672,-102.8,-99.9809
30,142.0,0.009375999999974738,-114.19999999999996,-81.87627231762102
31,11.0,0.000888999999006046,-101.1,-99.97239859
32,16.0,0.0010710000005929032,-101.6,-99.9653281
33,26.0,0.0016940000004979083,-102.6,-100.0
34,29.0,0.002006999999139225,-102.9,-99.9899
35,21.0,0.001825999999709893,-102.1,-65.61
36,18.0,0.0013610000005428446,-101.8,-90.0
37,44.0,0.004359000000476954,-3.4000000000000004,1.0
38,20.0,0.0013340000004973263,-102.0,-99.972539
39,17.0,0.001138000001446926,-101.7,-99.9725355069703
40,28.0,0.0018120000004273606,-102.8,-99.99
41,36.0,0.002559000000474043,-103.60000000000001,-99.9807281
42,26.0,0.0016930000001593726,-102.6,-99.98972151819338
43,52.0,0.0034660000001167646,-105.2,-89.975158731
44,42.0,0.0029030000005150214,-104.2,-99.958767281
45,37.0,0.0024039999989327043,-103.7,-100.0
46,52.0,0.003681000000142376,-105.2,-92.6745547717841
47,64.0,0.006133000000772881,-106.39999999999999,-89.94765069494254
48,12.0,0.001277999999729218,-101.2,-99.95192381364055
49,60.0,0.006271000000197091,-106.0,-90.0
50,70.0,0.005799999998998828,-106.99999999999999,-81.0
51,6.0,0.0005719999990105862,-100.6,-59.049
52,40.0,0.0031249999992724042,-104.0,-99.972057562
53,44.0,0.003322999998999876,-104.4,-99.981
54,83.0,0.0062010000001464505,-108.29999999999998,-99.94008689418047
55,248.0,0.017158000000563334,-23.800000000000082,0.9
56,42.0,0.004903000000922475,-104.2,-73.68864508585891
57,24.0,0.004011999999420368,-102.4,-90.98958028254977
58,52.0,0.003478999999060761,-105.2,-99.9899
59,18.0,0.0013840000010532094,-101.8,-66.31978057727301
60,50.0,0.0033000000003085006,-105.0,-99.95816737214936
61,31.0,0.002108000000589527,-103.1,-90.9898090829
62,17.0,0.0011890000005223555,-101.7,-86.0853451463127
63,21.0,0.0016709999999875436,-102.1,-94.03728600166676
64,27.0,0.0017710000010993099,-102.7,-92.6281143256761
65,40.0,0.002567999999882886,-104.0,-89.9752851
66,51.0,0.003447999999480089,-105.1,-81.89082817461
67,8.0,0.0005779999992228113,-100.8,-77.47681063168143
68,36.0,0.0025050000003830064,-103.60000000000001,-86.15791273287353
69,52.0,0.0036629999995057005,-105.2,-89.96235063493442
70,176.0,0.011577999999644817,-117.59999999999998,-89.94607820476241
71,27.0,0.0018529999997554114,-102.7,-73.70174535714901
72,21.0,0.0013990000006742775,-102.1,-92.6563025799095
73,36.0,0.0024919999996200204,-103.60000000000001,-77.54212145958617
74,108.0,0.0069370000001072185,-110.79999999999998,-84.48226113338383
75,48.0,0.0041650000002846355,-104.8,-82.88198981202588
76,38.0,0.0028899999997520354,-103.8,-76.03403502004545
77,83.0,0.006594000000404776,-108.29999999999998,-89.9829
78,11.0,0.0009179999997286359,-101.1,-89.26309158545283
79,42.0,0.00330500000018219,-104.2,-99.96464798492345
80,126.0,0.009416999999302789,-112.59999999999997,-80.33678242690753
81,244.0,0.016018999998777872,-124.40000000000008,-72.9
82,41.0,0.0026229999984934693,-104.1,-89.991
83,72.0,0.005223000000114553,-107.19999999999999,-68.4306315180409
84,54.0,0.003459000001384993,-105.39999999999999,-72.7453948210754
85,282.0,0.019711999999344698,-27.20000000000013,0.81
86,138.0,0.00922800000080315,-12.799999999999967,0.729
87,75.0,0.004809000000022934,-107.49999999999999,-91.87181659312954
88,105.0,0.007396000000881031,-110.49999999999997,-99.99
89,36.0,0.003998000000137836,-103.60000000000001,-94.0400933796456
90,123.0,0.012206999999762047,-112.29999999999997,-80.98461
91,45.0,0.0038889999996172264,-3.5,0.697051
92,15.0,0.001653999999689404,-101.5,-65.61
93,96.0,0.010058000001663459,-109.59999999999998,-72.88614899999999
94,68.0,0.005696000000170898,-106.8,-99.91608148024007
95,81.0,0.007407999999486492,-7.099999999999987,0.6273458999999999
96,46.0,0.0037280000015016412,-104.6,-87.53412844308798
97,64.0,0.004650999999284977,-106.39999999999999,-74.59379083082328
98,111.0,0.010240000001431326,-111.09999999999998,-100.0
99,96.0,0.011694999999235733,-109.59999999999998,-81.0
100,168.0,0.013941999999588006,-116.79999999999997,-100.0
101,137.0,0.009496999999100808,-113.69999999999996,-100.0
102,25.0,0.001734999999825959,-102.5,-99.972707281
103,18.0,0.0012569999998959247,-101.8,-99.95239965471
104,80.0,0.0070190000005823094,-6.999999999999988,0.6181501789999999
105,133.0,0.008631000000605127,-113.29999999999997,-99.98981
106,39.0,0.002590000000054715,-103.9,-89.04780681667448
107,31.0,0.0021790000009787036,-103.1,-65.81089035770111
108,223.0,0.015263999999660882,-21.300000000000047,0.5563351611
109,16.0,0.0011399999984860187,-101.6,-99.93613693678134
110,123.0,0.008262000001195702,-112.29999999999997,-59.68780251954571
111,50.0,0.0032040000005508773,-105.0,-90.99
112,20.0,0.0013240000007499475,-102.0,-67.13441174774096
113,51.0,0.0035029999999096617,-105.1,-60.42097057296686
114,4.0,0.0003299999989394564,-100.4,-59.229801321931
115,113.0,0.007520000001022709,-111.29999999999998,-58.336010304411225
116,54.0,0.0036290000007284107,-105.39999999999999,-92.66855200344733
117,172.0,0.011465000001408043,-117.19999999999997,-90.961641132
118,8.0,0.0006020000000717118,-100.8,-91.84387407239876
119,19.0,0.0012890000016341219,-0.9000000000000006,0.5007016449899999
120,163.0,0.010736000000179047,-15.299999999999962,1.0
121,385.0,0.024668000000019674,-138.50000000000028,-89.99091
122,91.0,0.00611399999979767,-109.09999999999998,-87.32866302168682
123,60.0,0.0038079999994806712,-106.0,-99.98981
124,272.0,0.017393000000083703,-127.20000000000012,-100.0
125,251.0,0.016010999999707565,-125.10000000000008,-82.68463493381658
126,76.0,0.005130000001372537,-107.6,-72.010341771042
127,25.0,0.0016519999990123324,-102.5,-74.41617144043492
128,75.0,0.0047350000004371395,-6.499999999999989,0.6663041741519127
129,12.0,0.0010039999997388804,-101.2,-68.3172781179047
130,221.0,0.014214000000720262,-21.100000000000044,0.5996737567367214
131,44.0,0.0028379999985190807,-104.4,-57.24108806023061
132,59.0,0.003956999998990796,-105.89999999999999,-89.92447333221607
133,46.0,0.0029900000008638017,-104.6,-100.0
134,21.0,0.0013920000001235167,-102.1,-65.32589449395317
135,69.0,0.004391000000396161,-106.89999999999999,-94.6250688457637
136,182.0,0.01172700000097393,-118.19999999999999,-100.0
137,67.0,0.004317000000810367,-106.69999999999999,-82.82772776271696
138,149.0,0.009797000000617118,-13.899999999999963,0.5397063810630492
139,164.0,0.010518999999476364,-116.39999999999996,-99.94534760644707
140,275.0,0.017438999999285443,-26.50000000000012,0.5473601833161433
141,192.0,0.012439000000085798,-119.2,-86.74989777341746
142,55.0,0.0035230000012234086,-4.4999999999999964,0.6036921403302269
143,33.0,0.0021319999996194383,-103.3,-89.990829
144,113.0,0.007399000000077649,-111.29999999999998,-86.63152517318848
145,251.0,0.016015999999581254,-125.10000000000008,-99.99
146,73.0,0.004924999999275315,-107.29999999999998,-90.98935177844388
147,95.0,0.006107999999585445,-109.49999999999999,-84.5828092864962
148,302.0,0.01949599999898055,-130.20000000000016,-99.9898072619
149,37.0,0.0025490000007266644,-103.7,-80.2563071034434
150,221.0,0.014010999999300111,-122.10000000000005,-70.26611690734813
151,271.0,0.017438999999285443,-127.10000000000011,-85.03972199423305
152,299.0,0.027967999998509185,-28.900000000000155,0.5433229262972042
153,204.0,0.01582799999960116,-120.40000000000002,-99.95250726120233
154,54.0,0.004109999999855063,-105.39999999999999,-100.0
155,276.0,0.019781000000875792,-26.600000000000122,0.48899063366748385
156,460.0,0.03503900000032445,-146.0000000000004,-99.96414997550296
157,18.0,0.0011999999987892807,-101.8,-51.51697925420755
158,398.0,0.02560300000004645,-38.800000000000296,0.4400915703007354
159,126.0,0.008003999999345979,-112.59999999999997,-99.95152309335406
160,100.0,0.006502000000182306,-109.99999999999999,-46.36528132878679
161,180.0,0.01174899999932677,-117.99999999999999,-87.86961896064463
162,219.0,0.013961999999082764,-121.90000000000003,-90.98120814437452
163,69.0,0.00452199999926961,-5.8999999999999915,0.39608241327066185
164,213.0,0.013777000000118278,-20.300000000000033,0.35647417194359565
165,24.0,0.0016219999997701962,-102.4,-47.54476676525062
166,75.0,0.005081999999674736,-6.499999999999989,0.5272009629943196
167,107.0,0.006927999998879386,-9.699999999999978,0.47448086669488765
168,80.0,0.005243999999947846,-107.99999999999999,-84.56633270944019
169,46.0,0.0029359999989537755,-104.6,-79.36055671709741
170,283.0,0.018706000000747736,-128.30000000000013,-89.97543655289999
171,77.0,0.004870999999184278,-6.699999999999989,0.4270327800253989
172,113.0,0.00749800000085088,-111.29999999999998,-89.7044692011069
173,147.0,0.009562999999616295,-114.69999999999996,-66.90444361615187
174,89.0,0.005965000000287546,-7.899999999999984,0.384329502022859
175,171.0,0.01122899999973015,-117.09999999999997,-90.0
176,87.0,0.005554999999731081,-7.699999999999985,1.0
177,44.0,0.0029639999993378296,-104.4,-82.64950901723863
178,79.0,0.005311999999321415,-6.899999999999988,0.5456683870448502
179,243.0,0.015654999999242136,-124.30000000000007,-84.58489682928935
180,120.0,0.008029000000533415,-10.999999999999973,0.49110154834036523
181,38.0,0.0025480000003881287,-103.8,-54.37887351567017
182,59.0,0.0038050000002840534,-105.89999999999999,-77.96837265586963
183,84.0,0.0054490000002260786,-108.39999999999999,-71.42450104538767
184,78.0,0.005283999998937361,-6.799999999999988,0.44199139350632866
185,228.0,0.014959000000089873,-21.800000000000054,0.39779225415569575
186,299.0,0.019995000000562868,-28.900000000000155,0.43265254395584174
187,104.0,0.006966000000829808,-9.399999999999979,0.3893872895602576
188,42.0,0.002787999999782187,-104.2,-91.74462392749243
189,90.0,0.006083000000216998,-7.999999999999984,0.5437306238780464
190,54.0,0.003661999999167165,-105.39999999999999,-100.0
191,78.0,0.0051640000001498265,-6.799999999999988,0.5509576193650969
192,50.0,0.0034820000000763685,-105.0,-42.790290088725556
193,156.0,0.010584999999991851,-14.59999999999996,0.4958618574285871
194,37.0,0.0035029999999096617,-2.700000000000002,0.5061108612340128
195,48.0,0.004022000000986736,-3.799999999999999,0.45549977511061157
196,213.0,0.014299999998911517,-20.300000000000033,0.4099497975995504
197,92.0,0.006375000000844011,-8.199999999999983,0.5027622207136415
198,61.0,0.003987000000051921,-5.099999999999994,0.45248599864227734
199,220.0,0.015991000000212807,-21.000000000000043,0.40723739877804965
200,64.0,0.005769000001237146,-5.399999999999993,0.5008021941969528
201,156.0,0.010591999998723622,-115.59999999999997,-89.991
202,106.0,0.007046000000627828,-9.599999999999978,0.4507219747772575
203,60.0,0.0038770000010117656,-106.0,-48.94098616410315
204,58.0,0.003903000000718748,-4.799999999999995,0.9375867362807553
205,69.0,0.004485999999815249,-5.8999999999999915,0.5903823771335386
206,139.0,0.014538000001266482,-12.899999999999967,0.5835231668723682
207,43.0,0.003565000000889995,-3.3000000000000007,0.5251708501851313
208,132.0,0.01212400000076741,-113.19999999999997,-90.0
209,72.0,0.006478999999671942,-6.19999999999999,0.6864996649619242
210,123.0,0.010530999999900814,-11.299999999999972,0.6178496984657317
211,101.0,0.007612000001245178,-9.09999999999998,0.5560647286191585
212,127.0,0.008345000000190339,-11.69999999999997,0.8438280626526797
213,63.0,0.004178999999567168,-5.299999999999994,0.7414060105464182
214,174.0,0.017137999999249587,-16.399999999999977,0.6672654094917764
215,355.0,0.023619999999937136,-34.500000000000234,0.6005388685425987
216,92.0,0.00606800000059593,-8.199999999999983,0.5404849816883388
